ISO,AgeofDeath
LCM,44.85
LIM,31.12
LMM,40.09
MEM,42.915
NAN,51.160004
SAM,39.83
SSM,31.025002
UMM,45.205
EAE,46.8994
ECE,49.397102
GLE,43.3217
HWW,51.0579
LCE,44.907303
LIW,33.769302
LMW,39.56785
MEE,42.107452
NAE,51.291153
SAE,40.16765
SSE,30.176601
UMW,46.396248
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,47.530003
ALB,64.895004
DZA,57.93
AND,70.115005
AGO,46.77
ATG,65.155
ARG,65.295
ARM,64.64
AUS,69.125
AUT,68.755005
AZE,59.355003
BHS,58.13
BHR,57.765
BGD,56.995003
BRB,64.11
BLR,63.870003
BEL,69.025
BLZ,58.190002
BEN,46.045002
BTN,56.13
BOL,52.595
BIH,66.66
BWA,52.46
BRA,61.93
BRN,63.115
BGR,67.33
BFA,40.555
BDI,48.5
KHM,53.665
CMR,47.280003
CAN,68.78
CPV,59.420002
CAF,50.260002
TCD,42.04
CHL,65.56
CHN,64.3
COL,59.65
COM,49.165
COG,50.605003
CRI,64.51
CIV,48.690002
HRV,67.445
CUB,68.095
CYP,68.53
CZE,67.380005
PRK,61.055
COD,43.665
DNK,68.94
DJI,50.39
DMA,63.175003
DOM,61.850002
ECU,59.74
EGY,59.510002
SLV,60.265
GNQ,46.620003
ERI,47.325
EST,65.865005
ETH,49.595
FJI,58.755
FIN,68.125
FRA,68.86
GAB,54.25
GMB,44.635002
GEO,64.83501
DEU,68.84
GHA,51.14
GRC,69.735
GRD,62.670002
GTM,54.25
GIN,44.32
GNB,44.945
GUY,57.885002
HTI,49.755
HND,58.575
HUN,66.68
ISL,69.58
IND,57.100002
IDN,58.705
IRN,61.645004
IRQ,49.255
IRL,68.055
ISR,68.66
ITA,70.185
JAM,62.525
JPN,70.165
JOR,60.215004
KAZ,58.81
KEN,47.980003
KIR,56.160004
KWT,59.32
KGZ,56.65
LAO,53.485
LVA,65.42
LBN,64.065
LSO,50.185
LBR,42.690002
LBY,59.215004
LTU,65.03
LUX,67.885
MKD,66.705
MDG,50.840004
MWI,46.915
MYS,61.850002
MDV,61.445
MLI,40.24
MLT,68.985
MHL,55.75
MRT,46.805
MUS,63.58
MEX,61.505
FSM,60.095
MNG,57.03
MNE,66.770004
MAR,58.79
MOZ,47.420002
MMR,57.535004
NAM,54.100002
NPL,53.260002
NLD,69.205
NZL,68.395004
NIC,59.24
NER,40.460003
NGA,43.04
NOR,69.740005
OMN,58.980003
PAK,52.7
PAN,62.28
PNG,53.75
PRY,60.24
PER,60.015
PHL,56.39
POL,66.115005
PRT,68.895004
QAT,55.465004
KOR,65.845
MDA,63.520004
ROU,66.225006
RUS,62.550003
RWA,48.22
LCA,63.085
VCT,61.15
WSM,60.730003
STP,52.370003
SAU,59.260002
SEN,47.0
SRB,67.625
SYC,58.81
SLE,45.105003
SGP,66.305
SVK,66.135
SVN,67.425
SLB,57.015
SOM,46.365
ZAF,52.585
ESP,69.65
LKA,64.305
SDN,48.635002
SUR,57.96
SWZ,51.325
SWE,70.525
CHE,69.91
SYR,60.300003
TJK,53.24
TZA,46.420002
THA,62.68
TLS,48.485
TGO,46.845
TON,61.33
TTO,62.350002
TUN,62.835
TUR,60.65
TKM,58.31
UGA,46.980003
UKR,64.090004
ARE,53.745003
GBR,69.425
USA,67.46001
URY,67.435
UZB,57.185
VUT,57.64
VEN,59.075
VNM,61.410004
YEM,48.125
ZMB,46.085003
ZWE,51.305
AAE,60.02835
ACE,66.02835
GEA,58.5684
HIA,65.9245
AME,60.882652
LIA,48.243454
LMA,55.39445
ANE,58.72275
ASA,68.12
ASE,56.1831
AEE,48.31045
UMA,60.969402
EAM,60.095
ECM,67.33
GEM,59.420002
HIM,67.46001
LCM,61.15
LIM,47.420002
LMM,56.39
MEM,59.215004
NAN,67.46001
SAM,56.13
SSM,47.325
UMM,61.505
EAE,63.1994
ECE,65.6971
GLE,59.621704
HWW,67.3579
LCE,61.207302
LIW,50.0693
LMW,55.86785
MEE,58.40745
NAE,67.591156
SAE,56.46765
SSE,46.4766
UMW,62.69625
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,44.235
ALB,61.6
DZA,54.635002
AND,66.82
AGO,43.475
ATG,61.86
ARG,62.0
ARM,61.345
AUS,65.83
AUT,65.46
AZE,56.059998
BHS,54.835
BHR,54.47
BGD,53.699997
BRB,60.815
BLR,60.574997
BEL,65.729996
BLZ,54.895
BEN,42.75
BTN,52.835
BOL,49.3
BIH,63.364998
BWA,49.165
BRA,58.635002
BRN,59.82
BGR,64.035
BFA,37.26
BDI,45.205
KHM,50.37
CMR,43.985
CAN,65.485
CPV,56.125
CAF,46.965
TCD,38.745
CHL,62.265
CHN,61.005
COL,56.355
COM,45.87
COG,47.309998
CRI,61.215
CIV,45.395
HRV,64.149994
CUB,64.8
CYP,65.235
CZE,64.085
PRK,57.760002
COD,40.37
DNK,65.645004
DJI,47.095
DMA,59.879997
DOM,58.555
ECU,56.445
EGY,56.215
SLV,56.97
GNQ,43.325
ERI,44.03
EST,62.57
ETH,46.3
FJI,55.46
FIN,64.83
FRA,65.565
GAB,50.955
GMB,41.34
GEO,61.54
DEU,65.545
GHA,47.845
GRC,66.44
GRD,59.375
GTM,50.955
GIN,41.025
GNB,41.65
GUY,54.59
HTI,46.46
HND,55.28
HUN,63.385
ISL,66.285
IND,53.805
IDN,55.41
IRN,58.35
IRQ,45.96
IRL,64.759995
ISR,65.365
ITA,66.89
JAM,59.23
JPN,66.869995
JOR,56.92
KAZ,55.515
KEN,44.684998
KIR,52.864998
KWT,56.025
KGZ,53.355
LAO,50.19
LVA,62.125
LBN,60.77
LSO,46.89
LBR,39.395
LBY,55.92
LTU,61.735
LUX,64.59
MKD,63.41
MDG,47.545
MWI,43.62
MYS,58.555
MDV,58.15
MLI,36.945
MLT,65.69
MHL,52.455
MRT,43.51
MUS,60.285
MEX,58.21
FSM,56.8
MNG,53.735
MNE,63.475
MAR,55.495
MOZ,44.125
MMR,54.239998
NAM,50.805
NPL,49.965
NLD,65.91
NZL,65.1
NIC,55.945
NER,37.165
NGA,39.745
NOR,66.445
OMN,55.684998
PAK,49.405
PAN,58.985
PNG,50.455
PRY,56.945
PER,56.72
PHL,53.095
POL,62.82
PRT,65.6
QAT,52.17
KOR,62.55
MDA,60.225
ROU,62.93
RUS,59.254997
RWA,44.925
LCA,59.79
VCT,57.855
WSM,57.434998
STP,49.074997
SAU,55.965
SEN,43.705
SRB,64.33
SYC,55.515
SLE,41.809998
SGP,63.01
SVK,62.84
SVN,64.130005
SLB,53.72
SOM,43.07
ZAF,49.29
ESP,66.354996
LKA,61.01
SDN,45.34
SUR,54.665
SWZ,48.03
SWE,67.229996
CHE,66.615
SYR,57.004997
TJK,49.945
TZA,43.125
THA,59.385002
TLS,45.19
TGO,43.55
TON,58.035
TTO,59.055
TUN,59.54
TUR,57.355
TKM,55.015
UGA,43.684998
UKR,60.795
ARE,50.449997
GBR,66.130005
USA,64.165
URY,64.14
UZB,53.89
VUT,54.345
VEN,55.78
VNM,58.114998
YEM,44.83
ZMB,42.79
ZWE,48.010002
AAE,56.73335
ACE,62.73335
GEA,55.2734
HIA,62.6295
AME,57.58765
LIA,44.94845
LMA,52.09945
ANE,55.42775
ASA,64.825
ASE,52.8881
AEE,45.01545
UMA,57.6744
EAM,56.8
ECM,64.035
GEM,56.125
HIM,64.165
LCM,57.855
LIM,44.125
LMM,53.095
MEM,55.92
NAN,64.165
SAM,52.835
SSM,44.03
UMM,58.21
EAE,59.9044
ECE,62.4021
GLE,56.3267
HWW,64.0629
LCE,57.9123
LIW,46.7743
LMW,52.57285
MEE,55.11245
NAE,64.29615
SAE,53.17265
SSE,43.1816
UMW,59.40125
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,26.630001
ALB,43.995
DZA,37.03
AND,49.215
AGO,25.869999
ATG,44.255
ARG,44.395
ARM,43.74
AUS,48.225
AUT,47.855
AZE,38.455
BHS,37.23
BHR,36.864998
BGD,36.095
BRB,43.21
BLR,42.97
BEL,48.125
BLZ,37.29
BEN,25.145
BTN,35.23
BOL,31.695
BIH,45.76
BWA,31.56
BRA,41.03
BRN,42.215
BGR,46.43
BFA,19.654999
BDI,27.6
KHM,32.765
CMR,26.380001
CAN,47.88
CPV,38.52
CAF,29.36
TCD,21.14
CHL,44.66
CHN,43.4
COL,38.75
COM,28.265
COG,29.705
CRI,43.61
CIV,27.79
HRV,46.545
CUB,47.195
CYP,47.63
CZE,46.48
PRK,40.155
COD,22.765
DNK,48.04
DJI,29.49
DMA,42.275
DOM,40.95
ECU,38.84
EGY,38.61
SLV,39.364998
GNQ,25.720001
ERI,26.425
EST,44.965
ETH,28.695
FJI,37.855
FIN,47.225
FRA,47.96
GAB,33.35
GMB,23.735
GEO,43.935
DEU,47.94
GHA,30.24
GRC,48.835
GRD,41.77
GTM,33.35
GIN,23.42
GNB,24.045
GUY,36.985
HTI,28.855
HND,37.675
HUN,45.78
ISL,48.68
IND,36.2
IDN,37.805
IRN,40.745003
IRQ,28.355
IRL,47.155
ISR,47.76
ITA,49.285
JAM,41.625
JPN,49.265
JOR,39.315002
KAZ,37.91
KEN,27.08
KIR,35.260002
KWT,38.42
KGZ,35.75
LAO,32.585
LVA,44.52
LBN,43.165
LSO,29.285
LBR,21.79
LBY,38.315002
LTU,44.13
LUX,46.985
MKD,45.805
MDG,29.94
MWI,26.015
MYS,40.95
MDV,40.545
MLI,19.34
MLT,48.085
MHL,34.85
MRT,25.904999
MUS,42.68
MEX,40.605
FSM,39.195
MNG,36.129997
MNE,45.87
MAR,37.89
MOZ,26.52
MMR,36.635002
NAM,33.2
NPL,32.36
NLD,48.305
NZL,47.495
NIC,38.34
NER,19.560001
NGA,22.14
NOR,48.84
OMN,38.08
PAK,31.8
PAN,41.379997
PNG,32.85
PRY,39.34
PER,39.114998
PHL,35.489998
POL,45.215
PRT,47.995
QAT,34.565002
KOR,44.945
MDA,42.620003
ROU,45.325
RUS,41.65
RWA,27.32
LCA,42.184998
VCT,40.25
WSM,39.83
STP,31.47
SAU,38.36
SEN,26.1
SRB,46.725
SYC,37.91
SLE,24.205
SGP,45.405
SVK,45.235
SVN,46.525
SLB,36.114998
SOM,25.465
ZAF,31.685
ESP,48.75
LKA,43.405
SDN,27.735
SUR,37.059998
SWZ,30.425
SWE,49.625
CHE,49.01
SYR,39.4
TJK,32.34
TZA,25.52
THA,41.78
TLS,27.585
TGO,25.945
TON,40.43
TTO,41.45
TUN,41.934998
TUR,39.75
TKM,37.41
UGA,26.08
UKR,43.190002
ARE,32.845
GBR,48.525
USA,46.56
URY,46.535
UZB,36.285
VUT,36.739998
VEN,38.175
VNM,40.510002
YEM,27.225
ZMB,25.185001
ZWE,30.405
AAE,39.12835
ACE,45.12835
GEA,37.6684
HIA,45.0245
AME,39.98265
LIA,27.34345
LMA,34.49445
ANE,37.82275
ASA,47.22
ASE,35.2831
AEE,27.41045
UMA,40.0694
EAM,39.195
ECM,46.43
GEM,38.52
HIM,46.56
LCM,40.25
LIM,26.52
LMM,35.489998
MEM,38.315002
NAN,46.56
SAM,35.23
SSM,26.425
UMM,40.605
EAE,42.2994
ECE,44.7971
GLE,38.721703
HWW,46.4579
LCE,40.3073
LIW,29.1693
LMW,34.96785
MEE,37.50745
NAE,46.69115
SAE,35.56765
SSE,25.5766
UMW,41.79625
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,54.32
ALB,71.685
DZA,64.72
AND,76.905
AGO,53.559998
ATG,71.945
ARG,72.085
ARM,71.43
AUS,75.91499
AUT,75.545
AZE,66.145
BHS,64.92
BHR,64.555
BGD,63.784996
BRB,70.899994
BLR,70.659996
BEL,75.815
BLZ,64.979996
BEN,52.835
BTN,62.92
BOL,59.385
BIH,73.45
BWA,59.25
BRA,68.72
BRN,69.905
BGR,74.119995
BFA,47.344997
BDI,55.29
KHM,60.454998
CMR,54.07
CAN,75.57
CPV,66.21
CAF,57.05
TCD,48.829998
CHL,72.35
CHN,71.09
COL,66.44
COM,55.954998
COG,57.394997
CRI,71.3
CIV,55.48
HRV,74.235
CUB,74.884995
CYP,75.32
CZE,74.17
PRK,67.845
COD,50.454998
DNK,75.729996
DJI,57.18
DMA,69.965
DOM,68.64
ECU,66.53
EGY,66.3
SLV,67.055
GNQ,53.41
ERI,54.114998
EST,72.655
ETH,56.385
FJI,65.545
FIN,74.91499
FRA,75.649994
GAB,61.04
GMB,51.425
GEO,71.625
DEU,75.63
GHA,57.93
GRC,76.524994
GRD,69.46
GTM,61.04
GIN,51.11
GNB,51.735
GUY,64.675
HTI,56.545
HND,65.365
HUN,73.47
ISL,76.369995
IND,63.89
IDN,65.494995
IRN,68.435
IRQ,56.045
IRL,74.845
ISR,75.45
ITA,76.975
JAM,69.315
JPN,76.955
JOR,67.005
KAZ,65.6
KEN,54.769997
KIR,62.949997
KWT,66.11
KGZ,63.44
LAO,60.274998
LVA,72.21
LBN,70.854996
LSO,56.975
LBR,49.48
LBY,66.005
LTU,71.82
LUX,74.675
MKD,73.494995
MDG,57.629997
MWI,53.704998
MYS,68.64
MDV,68.235
MLI,47.03
MLT,75.774994
MHL,62.54
MRT,53.594997
MUS,70.369995
MEX,68.295
FSM,66.884995
MNG,63.82
MNE,73.56
MAR,65.58
MOZ,54.21
MMR,64.325
NAM,60.89
NPL,60.05
NLD,75.994995
NZL,75.185
NIC,66.03
NER,47.25
NGA,49.829998
NOR,76.53
OMN,65.77
PAK,59.489998
PAN,69.07
PNG,60.54
PRY,67.03
PER,66.805
PHL,63.18
POL,72.905
PRT,75.685
QAT,62.254997
KOR,72.634995
MDA,70.31
ROU,73.015
RUS,69.34
RWA,55.01
LCA,69.875
VCT,67.94
WSM,67.52
STP,59.159996
SAU,66.05
SEN,53.79
SRB,74.41499
SYC,65.6
SLE,51.894997
SGP,73.095
SVK,72.925
SVN,74.215
SLB,63.805
SOM,53.155
ZAF,59.375
ESP,76.44
LKA,71.095
SDN,55.425
SUR,64.75
SWZ,58.114998
SWE,77.315
CHE,76.7
SYR,67.09
TJK,60.03
TZA,53.21
THA,69.47
TLS,55.274998
TGO,53.635
TON,68.119995
TTO,69.14
TUN,69.625
TUR,67.44
TKM,65.1
UGA,53.769997
UKR,70.88
ARE,60.534996
GBR,76.215
USA,74.25
URY,74.225
UZB,63.975
VUT,64.43
VEN,65.865
VNM,68.2
YEM,54.915
ZMB,52.875
ZWE,58.095
AAE,66.818344
ACE,72.818344
GEA,65.3584
HIA,72.7145
AME,67.67265
LIA,55.033447
LMA,62.18445
ANE,65.51275
ASA,74.91
ASE,62.9731
AEE,55.10045
UMA,67.7594
EAM,66.884995
ECM,74.119995
GEM,66.21
HIM,74.25
LCM,67.94
LIM,54.21
LMM,63.18
MEM,66.005
NAN,74.25
SAM,62.92
SSM,54.114998
UMM,68.295
EAE,69.989395
ECE,72.4871
GLE,66.4117
HWW,74.1479
LCE,67.9973
LIW,56.8593
LMW,62.65785
MEE,65.19745
NAE,74.38115
SAE,63.25765
SSE,53.266598
UMW,69.48625
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,40.105
ALB,57.47
DZA,50.505
AND,62.690002
AGO,39.345
ATG,57.730003
ARG,57.870003
ARM,57.215004
AUS,61.699997
AUT,61.33
AZE,51.93
BHS,50.705
BHR,50.34
BGD,49.57
BRB,56.684998
BLR,56.445
BEL,61.6
BLZ,50.765
BEN,38.620003
BTN,48.705
BOL,45.17
BIH,59.235
BWA,45.035
BRA,54.505
BRN,55.690002
BGR,59.905
BFA,33.13
BDI,41.075
KHM,46.239998
CMR,39.855
CAN,61.355003
CPV,51.995003
CAF,42.835
TCD,34.615
CHL,58.135002
CHN,56.875
COL,52.225
COM,41.739998
COG,43.18
CRI,57.085
CIV,41.265
HRV,60.019997
CUB,60.67
CYP,61.105003
CZE,59.955
PRK,53.63
COD,36.24
DNK,61.515
DJI,42.965
DMA,55.75
DOM,54.425003
ECU,52.315002
EGY,52.085
SLV,52.84
GNQ,39.195
ERI,39.9
EST,58.440002
ETH,42.17
FJI,51.33
FIN,60.699997
FRA,61.434998
GAB,46.825
GMB,37.21
GEO,57.410004
DEU,61.415
GHA,43.715
GRC,62.309998
GRD,55.245003
GTM,46.825
GIN,36.895
GNB,37.52
GUY,50.46
HTI,42.33
HND,51.15
HUN,59.254997
ISL,62.155
IND,49.675003
IDN,51.28
IRN,54.22
IRQ,41.83
IRL,60.629997
ISR,61.235
ITA,62.760002
JAM,55.1
JPN,62.739998
JOR,52.79
KAZ,51.385002
KEN,40.555
KIR,48.735
KWT,51.895
KGZ,49.225
LAO,46.059998
LVA,57.995003
LBN,56.64
LSO,42.760002
LBR,35.265
LBY,51.79
LTU,57.605003
LUX,60.46
MKD,59.28
MDG,43.415
MWI,39.49
MYS,54.425003
MDV,54.02
MLI,32.815002
MLT,61.559998
MHL,48.325
MRT,39.38
MUS,56.155
MEX,54.08
FSM,52.67
MNG,49.605
MNE,59.345
MAR,51.364998
MOZ,39.995003
MMR,50.11
NAM,46.675003
NPL,45.835
NLD,61.78
NZL,60.97
NIC,51.815002
NER,33.035
NGA,35.615
NOR,62.315002
OMN,51.555
PAK,45.275
PAN,54.855
PNG,46.325
PRY,52.815002
PER,52.59
PHL,48.965
POL,58.690002
PRT,61.47
QAT,48.04
KOR,58.42
MDA,56.095
ROU,58.800003
RUS,55.125
RWA,40.795
LCA,55.66
VCT,53.725
WSM,53.305
STP,44.945
SAU,51.835
SEN,39.575
SRB,60.199997
SYC,51.385002
SLE,37.68
SGP,58.879997
SVK,58.71
SVN,60.0
SLB,49.59
SOM,38.940002
ZAF,45.16
ESP,62.225
LKA,56.879997
SDN,41.21
SUR,50.535
SWZ,43.9
SWE,63.1
CHE,62.485
SYR,52.875
TJK,45.815002
TZA,38.995003
THA,55.255
TLS,41.059998
TGO,39.42
TON,53.905
TTO,54.925003
TUN,55.41
TUR,53.225
TKM,50.885002
UGA,39.555
UKR,56.665
ARE,46.32
GBR,62.0
USA,60.035004
URY,60.010002
UZB,49.760002
VUT,50.215
VEN,51.65
VNM,53.985
YEM,40.7
ZMB,38.66
ZWE,43.88
AAE,52.603348
ACE,58.603348
GEA,51.143402
HIA,58.499504
AME,53.45765
LIA,40.81845
LMA,47.96945
ANE,51.297752
ASA,60.695
ASE,48.758102
AEE,40.885452
UMA,53.544403
EAM,52.67
ECM,59.905
GEM,51.995003
HIM,60.035004
LCM,53.725
LIM,39.995003
LMM,48.965
MEM,51.79
NAN,60.035004
SAM,48.705
SSM,39.9
UMM,54.08
EAE,55.7744
ECE,58.272102
GLE,52.1967
HWW,59.9329
LCE,53.782303
LIW,42.644302
LMW,48.44285
MEE,50.982452
NAE,60.166153
SAE,49.04265
SSE,39.0516
UMW,55.271248
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,32.71
ALB,50.074997
DZA,43.11
AND,55.295
AGO,31.95
ATG,50.335
ARG,50.475
ARM,49.82
AUS,54.305
AUT,53.934998
AZE,44.535
BHS,43.309998
BHR,42.945
BGD,42.175
BRB,49.29
BLR,49.05
BEL,54.205
BLZ,43.370003
BEN,31.225
BTN,41.309998
BOL,37.775
BIH,51.839996
BWA,37.64
BRA,47.11
BRN,48.295
BGR,52.510002
BFA,25.735
BDI,33.68
KHM,38.845
CMR,32.46
CAN,53.96
CPV,44.6
CAF,35.440002
TCD,27.220001
CHL,50.739998
CHN,49.480003
COL,44.83
COM,34.345
COG,35.785
CRI,49.690002
CIV,33.870003
HRV,52.625
CUB,53.275
CYP,53.71
CZE,52.559998
PRK,46.235
COD,28.845001
DNK,54.120003
DJI,35.57
DMA,48.355
DOM,47.03
ECU,44.92
EGY,44.690002
SLV,45.445
GNQ,31.8
ERI,32.505
EST,51.045
ETH,34.775
FJI,43.934998
FIN,53.305
FRA,54.04
GAB,39.43
GMB,29.814999
GEO,50.015
DEU,54.019997
GHA,36.32
GRC,54.915
GRD,47.85
GTM,39.43
GIN,29.5
GNB,30.125
GUY,43.065002
HTI,34.934998
HND,43.754997
HUN,51.86
ISL,54.760002
IND,42.28
IDN,43.885002
IRN,46.825
IRQ,34.434998
IRL,53.235
ISR,53.839996
ITA,55.364998
JAM,47.705
JPN,55.345
JOR,45.395
KAZ,43.989998
KEN,33.16
KIR,41.34
KWT,44.5
KGZ,41.83
LAO,38.665
LVA,50.6
LBN,49.245003
LSO,35.364998
LBR,27.869999
LBY,44.395
LTU,50.21
LUX,53.065002
MKD,51.885002
MDG,36.02
MWI,32.095
MYS,47.03
MDV,46.625
MLI,25.42
MLT,54.165
MHL,40.93
MRT,31.985
MUS,48.760002
MEX,46.684998
FSM,45.275
MNG,42.21
MNE,51.949997
MAR,43.97
MOZ,32.6
MMR,42.715
NAM,39.28
NPL,38.440002
NLD,54.385002
NZL,53.574997
NIC,44.42
NER,25.64
NGA,28.220001
NOR,54.92
OMN,44.16
PAK,37.879997
PAN,47.46
PNG,38.93
PRY,45.42
PER,45.195
PHL,41.57
POL,51.295
PRT,54.074997
QAT,40.645
KOR,51.025
MDA,48.7
ROU,51.405
RUS,47.73
RWA,33.4
LCA,48.265
VCT,46.33
WSM,45.91
STP,37.55
SAU,44.440002
SEN,32.18
SRB,52.805
SYC,43.989998
SLE,30.285
SGP,51.485
SVK,51.315002
SVN,52.605003
SLB,42.195
SOM,31.545
ZAF,37.765
ESP,54.83
LKA,49.485
SDN,33.815002
SUR,43.14
SWZ,36.504997
SWE,55.705
CHE,55.089996
SYR,45.48
TJK,38.42
TZA,31.6
THA,47.86
TLS,33.665
TGO,32.025
TON,46.510002
TTO,47.53
TUN,48.015
TUR,45.83
TKM,43.489998
UGA,32.16
UKR,49.27
ARE,38.925
GBR,54.605003
USA,52.64
URY,52.614998
UZB,42.364998
VUT,42.82
VEN,44.254997
VNM,46.59
YEM,33.305
ZMB,31.265
ZWE,36.485
AAE,45.20835
ACE,51.20835
GEA,43.748398
HIA,51.1045
AME,46.062653
LIA,33.42345
LMA,40.574448
ANE,43.90275
ASA,53.300003
ASE,41.3631
AEE,33.490448
UMA,46.1494
EAM,45.275
ECM,52.510002
GEM,44.6
HIM,52.64
LCM,46.33
LIM,32.6
LMM,41.57
MEM,44.395
NAN,52.64
SAM,41.309998
SSM,32.505
UMM,46.684998
EAE,48.379402
ECE,50.877098
GLE,44.8017
HWW,52.537903
LCE,46.3873
LIW,35.2493
LMW,41.04785
MEE,43.58745
NAE,52.77115
SAE,41.64765
SSE,31.6566
UMW,47.87625
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,50.655003
ALB,68.020004
DZA,61.055
AND,73.240005
AGO,49.895
ATG,68.28
ARG,68.42
ARM,67.765
AUS,72.25
AUT,71.880005
AZE,62.480003
BHS,61.255
BHR,60.89
BGD,60.120003
BRB,67.235
BLR,66.995
BEL,72.15
BLZ,61.315002
BEN,49.170002
BTN,59.255
BOL,55.72
BIH,69.785
BWA,55.585
BRA,65.055
BRN,66.240005
BGR,70.455
BFA,43.68
BDI,51.625
KHM,56.79
CMR,50.405003
CAN,71.905
CPV,62.545002
CAF,53.385002
TCD,45.165
CHL,68.685
CHN,67.425
COL,62.775
COM,52.29
COG,53.730003
CRI,67.635
CIV,51.815002
HRV,70.57
CUB,71.22
CYP,71.655
CZE,70.505005
PRK,64.18
COD,46.79
DNK,72.065
DJI,53.515
DMA,66.3
DOM,64.975006
ECU,62.865
EGY,62.635002
SLV,63.39
GNQ,49.745003
ERI,50.45
EST,68.990005
ETH,52.72
FJI,61.88
FIN,71.25
FRA,71.985
GAB,57.375
GMB,47.760002
GEO,67.96001
DEU,71.965
GHA,54.265
GRC,72.86
GRD,65.795
GTM,57.375
GIN,47.445
GNB,48.07
GUY,61.010002
HTI,52.88
HND,61.7
HUN,69.805
ISL,72.705
IND,60.225002
IDN,61.83
IRN,64.770004
IRQ,52.38
IRL,71.18
ISR,71.785
ITA,73.31
JAM,65.65
JPN,73.29
JOR,63.340004
KAZ,61.935
KEN,51.105003
KIR,59.285004
KWT,62.445
KGZ,59.775
LAO,56.61
LVA,68.545
LBN,67.19
LSO,53.31
LBR,45.815002
LBY,62.340004
LTU,68.155
LUX,71.01
MKD,69.83
MDG,53.965004
MWI,50.04
MYS,64.975006
MDV,64.57
MLI,43.365
MLT,72.11
MHL,58.875
MRT,49.93
MUS,66.705
MEX,64.630005
FSM,63.22
MNG,60.155
MNE,69.895004
MAR,61.915
MOZ,50.545002
MMR,60.660004
NAM,57.225002
NPL,56.385002
NLD,72.33
NZL,71.520004
NIC,62.365
NER,43.585003
NGA,46.165
NOR,72.865005
OMN,62.105003
PAK,55.825
PAN,65.405
PNG,56.875
PRY,63.365
PER,63.14
PHL,59.515
POL,69.240005
PRT,72.020004
QAT,58.590004
KOR,68.97
MDA,66.645004
ROU,69.350006
RUS,65.675
RWA,51.345
LCA,66.21
VCT,64.275
WSM,63.855003
STP,55.495003
SAU,62.385002
SEN,50.125
SRB,70.75
SYC,61.935
SLE,48.230003
SGP,69.43
SVK,69.26
SVN,70.55
SLB,60.14
SOM,49.49
ZAF,55.71
ESP,72.775
LKA,67.43
SDN,51.760002
SUR,61.085
SWZ,54.45
SWE,73.65
CHE,73.035
SYR,63.425003
TJK,56.365
TZA,49.545002
THA,65.805
TLS,51.61
TGO,49.97
TON,64.455
TTO,65.475006
TUN,65.96
TUR,63.775
TKM,61.435
UGA,50.105003
UKR,67.215004
ARE,56.870003
GBR,72.55
USA,70.58501
URY,70.56
UZB,60.31
VUT,60.765
VEN,62.2
VNM,64.535
YEM,51.25
ZMB,49.210003
ZWE,54.43
AAE,63.15335
ACE,69.15335
GEA,61.6934
HIA,69.0495
AME,64.00765
LIA,51.368454
LMA,58.51945
ANE,61.84775
ASA,71.245
ASE,59.3081
AEE,51.43545
UMA,64.094406
EAM,63.22
ECM,70.455
GEM,62.545002
HIM,70.58501
LCM,64.275
LIM,50.545002
LMM,59.515
MEM,62.340004
NAN,70.58501
SAM,59.255
SSM,50.45
UMM,64.630005
EAE,66.3244
ECE,68.8221
